poison_steps,mechanism,evaluation_seed,final_gain,final_bias,init_x,init_x_dot,init_theta,init_theta_dot,first_violation_step,violation_steps,mean_reward
0,action_only,2031,0.0,0.0,0.048972261799093364,0.1313385331831709,-0.1067307445679048,-0.3287918720466534,,0,-0.10532529745696409
0,action_only,2031,0.0,0.0,0.09718291577752147,0.005872463345556023,0.011593024748510788,0.8024727635428832,,0,-0.19071065798811468
0,action_only,2031,0.0,0.0,0.14935170488128746,-0.22825866066070433,-0.018477079629208498,0.8933377939132572,,0,-0.1285032193408725
0,action_only,2031,0.0,0.0,0.20067413053531086,-0.12633436261752995,0.13885268365760403,0.23148772800943207,,0,-0.15470924927459268
0,action_only,2031,0.0,0.0,-0.08589425396771094,0.13351245123576228,-0.07198172220174581,0.13023504799854502,,0,-0.008165768806558438
0,action_only,2031,0.0,0.0,-0.05447144287086386,-0.07576520117734209,-0.08846130582813654,-0.6777708922035284,,0,-0.28222043865148516
0,action_only,2031,0.0,0.0,-0.21747418066798524,0.28640932106450523,-0.11237846207802576,-0.4280926413579471,,0,-0.14514641531953254
0,action_only,2031,0.0,0.0,-0.05216380534868992,-0.22703978591909113,-0.011007289099728285,-0.5554858405333485,,0,-0.1610180836002432
0,action_only,2031,0.0,0.0,0.03105329714463445,0.30896916347743897,-0.07959698733646935,-0.6980137769170842,,0,-0.14838065600771227
0,action_only,2031,0.0,0.0,-0.19657397761776896,0.186031639190528,-0.09673404053650989,-0.5648180890272156,,0,-0.193694113481102
0,action_only,2031,0.0,0.0,-0.24065859109650412,-0.03358991134538736,0.08494174947500269,-0.627427741652242,,0,-0.06444100628841812
0,action_only,2031,0.0,0.0,-0.16438692285361428,-0.07705859830215234,-0.09437117764258032,-0.060380711664147046,,0,-0.09299389736865679
0,action_only,2031,0.0,0.0,-0.21948801697981907,-0.429201148312808,-0.09017604969109227,0.9486938308081985,,0,-0.053983813924643125
0,action_only,2031,0.0,0.0,-0.2203960579142219,-0.4038488461308124,-0.1398016283202744,0.5512330483767147,,0,-0.0820856600737485
0,action_only,2031,0.0,0.0,-0.0009873401921921543,-0.08332778477370284,0.036001141293737715,0.3957285842005567,,0,-0.06257957158879399
0,action_only,2031,0.0,0.0,0.2303375008521033,0.3238000738487845,-0.1478056767727303,0.6569586795054065,,0,-0.08041730532593874
0,action_only,2031,0.0,0.0,0.227850678441546,-0.4460371563529001,-0.12204663784886981,0.34031384088368677,,0,-0.06306648116168737
0,action_only,2031,0.0,0.0,0.2274924967009811,0.39736651004177115,-0.13230561030604085,-0.9171359809818949,,0,-0.27411253047992123
0,action_only,2031,0.0,0.0,0.11694240802170658,0.23984145815095692,0.14438369093870743,0.5678026795051414,,0,-0.4323819777993492
0,action_only,2031,0.0,0.0,0.2457258071475672,-0.21488261959083332,0.038315898536961185,-0.7895688558206044,,0,-0.13199265390611475
0,action_only,2031,0.0,0.0,0.08430786495974618,-0.10895607224188542,0.04434566901735931,-0.9470092391609788,,0,-0.1640160893754597
0,action_only,2031,0.0,0.0,0.24717650707901756,-0.042475513854508096,-0.05002850584194453,0.6459609604524086,,0,-0.0841667737640911
0,action_only,2031,0.0,0.0,0.18558918665217328,0.197465699954667,0.1402031382125212,-0.08117756266642817,,0,-0.1426324215055644
0,action_only,2032,0.0,0.0,0.008367459450451809,0.112264267629136,-0.025505805762366246,0.9840330568368314,,0,-0.22097869041799467
